key, propensity, propensity^2, count, pos, neg
EH, 0.07784, 0.00606,      668,       52,      616
EI, 0.0629 , 0.00396,     1876,      118,     1758
EK, 0.03391, 0.00115,     2359,       80,     2279
EL, 0.05242, 0.00275,     3300,      173,     3127
EM, 0.04615, 0.00213,      780,       36,      744
EN, 0.04316, 0.00186,     1506,       65,     1441
EP, 0.04991, 0.00249,     1623,       81,     1542
EQ, 0.04313, 0.00186,     1391,       60,     1331
ER, 0.03349, 0.00112,     1732,       58,     1674
ES, 0.04821, 0.00232,     1763,       85,     1678
ET, 0.03942, 0.00155,     1598,       63,     1535
EV, 0.04604, 0.00212,     2324,      107,     2217
EW, 0.07219, 0.00521,      471,       34,      437
EY, 0.05944, 0.00353,     1144,       68,     1076
E_, 0.05161, 0.00266,      155,        8,      147
FA, 0.11771, 0.01385,      994,      117,      877
FC, 0.14865, 0.0221 ,      296,       44,      252
FD, 0.09963, 0.00993,     1094,      109,      985
FE, 0.10407, 0.01083,     1057,      110,      947
FF, 0.10078, 0.01016,      645,       65,      580
FG, 0.12724, 0.01619,     1116,      142,      974
FH, 0.11364, 0.01291,      440,       50,      390
FI, 0.09988, 0.00998,      861,       86,      775
FK, 0.12351, 0.01525,     1004,      124,      880
FL, 0.11111, 0.01235,     1323,      147,     1176
FM, 0.14103, 0.01989,      312,       44,      268
FN, 0.1049 , 0.011  ,      858,       90,      768
FP, 0.09582, 0.00918,      814,       78,      736
FQ, 0.09181, 0.00843,      708,       65,      643
FR, 0.08716, 0.0076 ,      849,       74,      775
FS, 0.09396, 0.00883,     1192,      112,     1080
FT, 0.08919, 0.00796,      953,       85,      868
FV, 0.10449, 0.01092,     1024,      107,      917
FW, 0.09453, 0.00894,      201,       19,      182
FY, 0.13613, 0.01853,      595,       81,      514
F_, 0.12963, 0.0168 ,       54,        7,       47
GA, 0.05424, 0.00294,     1770,       96,     1674
GC, 0.0837 , 0.00701,      454,       38,      416
GD, 0.04115, 0.00169,     1920,       79,     1841
GE, 0.03417, 0.00117,     1902,       65,     1837
GF, 0.07641, 0.00584,     1047,       80,      967
GG, 0.06746, 0.00455,     1853,      125,     1728
GH, 0.04968, 0.00247,      624,       31,      593
GI, 0.05882, 0.00346,     1309,       77,     1232
GK, 0.03129, 0.00098,     1758,       55,     1703
GL, 0.05521, 0.00305,     2264,      125,     2139
GM, 0.06998, 0.0049 ,      543,       38,      505
GN, 0.0436 , 0.0019 ,     1399,       61,     1338
GP, 0.02634, 0.00069,     1291,       34,     1257
GQ, 0.03969, 0.00158,     1159,       46,     1113
GR, 0.05155, 0.00266,     1455,       75,     1380
GS, 0.04954, 0.00245,     2079,      103,     1976
GT, 0.05218, 0.00272,     1648,       86,     1562
GV, 0.05563, 0.00309,     1600,       89,     1511
GW, 0.10674, 0.01139,      356,       38,      318
GY, 0.0689 , 0.00475,      987,       68,      919
G_, 0.01442, 0.00021,      208,        3,      205
HA, 0.12851, 0.01651,      677,       87,      590
HC, 0.08696, 0.00756,      230,       20,      210
HD, 0.09653, 0.00932,      518,       50,      468
HE, 0.09285, 0.00862,      657,       61,      596
HF, 0.07393, 0.00547,      514,       38,      476
HG, 0.10922, 0.01193,      705,       77,      628
HH, 0.0458 , 0.0021 ,      393,       18,      375
HI, 0.09219, 0.0085 ,      640,       59,      581
HK, 0.08528, 0.00727,      598,       51,      547
HL, 0.06751, 0.00456,     1111,       75,     1036
HM, 0.07857, 0.00617,      280,       22,      258
HN, 0.08764, 0.00768,      445,       39,      406
HP, 0.07048, 0.00497,      525,       37,      488
HQ, 0.09375, 0.00879,      448,       42,      406
HR, 0.06122, 0.00375,      539,       33,      506
HS, 0.10282, 0.01057,      710,       73,      637
HT, 0.10949, 0.01199,      548,       60,      488
HV, 0.09558, 0.00914,      701,       67,      634
HW, 0.14615, 0.02136,      130,       19,      111
HY, 0.08352, 0.00698,      455,       38,      417
H_, 0      , 0      ,       54,        0,       54
IA, 0.07792, 0.00607,     1386,      108,     1278
IC, 0.08986, 0.00807,      345,       31,      314
ID, 0.07246, 0.00525,     1449,      105,     1344
IE, 0.06753, 0.00456,     1466,       99,     1367
IF, 0.06701, 0.00449,      776,       52,      724
IG, 0.0808 , 0.00653,     1349,      109,     1240
IH, 0.06582, 0.00433,      471,       31,      440
II, 0.07992, 0.00639,     1001,       80,      921
IK, 0.06785, 0.0046 ,     1356,       92,     1264
IL, 0.07842, 0.00615,     1747,      137,     1610
IM, 0.08009, 0.00641,      437,       35,      402
IN, 0.07686, 0.00591,     1158,       89,     1069
IP, 0.06798, 0.00462,     1118,       76,     1042
IQ, 0.06667, 0.00444,      900,       60,      840
IR, 0.06874, 0.00473,     1091,       75,     1016
IS, 0.08473, 0.00718,     1369,      116,     1253
IT, 0.07795, 0.00608,     1193,       93,     1100
IV, 0.05678, 0.00322,     1268,       72,     1196
IW, 0.07265, 0.00528,      234,       17,      217
IY, 0.09546, 0.00911,      639,       61,      578
I_, 0.06557, 0.0043 ,       61,        4,       57
KA, 0.05894, 0.00347,     2087,      123,     1964
KC, 0.05328, 0.00284,      488,       26,      462
KD, 0.03724, 0.00139,     1853,       69,     1784
KE, 0.04557, 0.00208,     2370,      108,     2262
KF, 0.07189, 0.00517,     1238,       89,     1149
KG, 0.04791, 0.0023 ,     1962,       94,     1868
KH, 0.06119, 0.00374,      621,       38,      583
KI, 0.06085, 0.0037 ,     1857,      113,     1744
KK, 0.05103, 0.0026 ,     1940,       99,     1841
KL, 0.0588 , 0.00346,     3112,      183,     2929
KM, 0.05462, 0.00298,      714,       39,      675
KN, 0.06176, 0.00381,     1360,       84,     1276
KP, 0.03228, 0.00104,     1270,       41,     1229
KQ, 0.04087, 0.00167,     1150,       47,     1103
KR, 0.04892, 0.00239,     1431,       70,     1361
KS, 0.05736, 0.00329,     1691,       97,     1594
KT, 0.05023, 0.00252,     1533,       77,     1456
KV, 0.05913, 0.0035 ,     2080,      123,     1957
KW, 0.06353, 0.00404,      425,       27,      398
KY, 0.04611, 0.00213,     1106,       51,     1055
K_, 0.02597, 0.00067,      154,        4,      150
LA, 0.06599, 0.00435,     2561,      169,     2392
LC, 0.10642, 0.01132,      592,       63,      529
LD, 0.06492, 0.00421,     2249,      146,     2103
LE, 0.06069, 0.00368,     2554,      155,     2399
LF, 0.0854 , 0.00729,     1253,      107,     1146
LG, 0.07842, 0.00615,     2257,      177,     2080
LH, 0.07692, 0.00592,      806,       62,      744
LI, 0.07662, 0.00587,     1762,      135,     1627
LK, 0.07476, 0.00559,     2381,      178,     2203
LL, 0.07543, 0.00569,     3142,      237,     2905
LM, 0.06294, 0.00396,      715,       45,      670
LN, 0.05711, 0.00326,     1646,       94,     1552
LP, 0.04969, 0.00247,     1932,       96,     1836
LQ, 0.05702, 0.00325,     1631,       93,     1538
LR, 0.05954, 0.00354,     1898,      113,     1785
LS, 0.06754, 0.00456,     2369,      160,     2209
LT, 0.06784, 0.0046 ,     1990,      135,     1855
LV, 0.06828, 0.00466,     2153,      147,     2006
LW, 0.04913, 0.00241,      346,       17,      329
LY, 0.07075, 0.00501,     1159,       82,     1077
L_, 0.05385, 0.0029 ,      130,        7,      123
MA, 0.08182, 0.00669,      660,       54,      606
MC, 0.09524, 0.00907,      147,       14,      133
MD, 0.07638, 0.00583,      563,       43,      520
ME, 0.07332, 0.00538,      641,       47,      594
MF, 0.10159, 0.01032,      315,       32,      283
MG, 0.09492, 0.00901,      590,       56,      534
MH, 0.08   , 0.0064 ,      250,       20,      230
MI, 0.1153 , 0.01329,      451,       52,      399
MK, 0.06757, 0.00457,      592,       40,      552
ML, 0.09806, 0.00962,      775,       76,      699
MM, 0.15909, 0.02531,      220,       35,      185
MN, 0.09828, 0.00966,      407,       40,      367
MP, 0.09511, 0.00905,      368,       35,      333
MQ, 0.09662, 0.00934,      414,       40,      374
MR, 0.07895, 0.00623,      418,       33,      385
MS, 0.07719, 0.00596,      570,       44,      526
MT, 0.1036 , 0.01073,      444,       46,      398
MV, 0.10106, 0.01021,      564,       57,      507
MW, 0.06604, 0.00436,      106,        7,       99
MY, 0.10506, 0.01104,      257,       27,      230
M_, 0.05   , 0.0025 ,      160,        8,      152
NA, 0.06815, 0.00464,     1306,       89,     1217
NC, 0.03723, 0.00139,      376,       14,      362
ND, 0.0477 , 0.00228,     1153,       55,     1098
NE, 0.04365, 0.00191,     1489,       65,     1424
NF, 0.0587 , 0.00345,      988,       58,      930
NG, 0.07391, 0.00546,     1556,      115,     1441
NH, 0.06935, 0.00481,      447,       31,      416
NI, 0.07058, 0.00498,     1431,      101,     1330
NK, 0.04708, 0.00222,     1317,       62,     1255
NL, 0.06011, 0.00361,     2096,      126,     1970
NM, 0.05957, 0.00355,      470,       28,      442
NN, 0.05598, 0.00313,     1054,       59,      995
NP, 0.05919, 0.0035 ,     1115,       66,     1049
NQ, 0.05635, 0.00318,      834,       47,      787
NR, 0.06803, 0.00463,     1029,       70,      959
NS, 0.06709, 0.0045 ,     1267,       85,     1182
NT, 0.06593, 0.00435,     1092,       72,     1020
NV, 0.07162, 0.00513,     1466,      105,     1361
NW, 0.0559 , 0.00312,      322,       18,      304
NY, 0.07556, 0.00571,      847,       64,      783
N_, 0.04124, 0.0017 ,       97,        4,       93
PA, 0.03961, 0.00157,     1338,       53,     1285
PC, 0.04293, 0.00184,      396,       17,      379
PD, 0.0374 , 0.0014 ,     1444,       54,     1390
PE, 0.03549, 0.00126,     1578,       56,     1522
PF, 0.06474, 0.00419,      865,       56,      809
PG, 0.04103, 0.00168,     1365,       56,     1309
PH, 0.0297 , 0.00088,      505,       15,      490
PI, 0.05502, 0.00303,     1254,       69,     1185
PK, 0.03618, 0.00131,     1216,       44,     1172
PL, 0.04325, 0.00187,     2081,       90,     1991
PM, 0.07853, 0.00617,      382,       30,      352
PN, 0.03864, 0.00149,     1087,       42,     1045
PP, 0.02961, 0.00088,     1182,       35,     1147
PQ, 0.02667, 0.00071,      825,       22,      803
PR, 0.05109, 0.00261,     1057,       54,     1003
PS, 0.03969, 0.00158,     1436,       57,     1379
PT, 0.04685, 0.00219,     1238,       58,     1180
PV, 0.05311, 0.00282,     1544,       82,     1462
PW, 0.05479, 0.003  ,      292,       16,      276
PY, 0.05379, 0.00289,      725,       39,      686
P_, 0.05147, 0.00265,      136,        7,      129
QA, 0.07157, 0.00512,     1495,      107,     1388
QC, 0.09024, 0.00814,      410,       37,      373
QD, 0.05787, 0.00335,     1054,       61,      993
QE, 0.0529 , 0.0028 ,     1380,       73,     1307
QF, 0.05006, 0.00251,      859,       43,      816
QG, 0.06265, 0.00392,     1293,       81,     1212
QH, 0.08553, 0.00731,      456,       39,      417
QI, 0.07155, 0.00512,     1188,       85,     1103
QK, 0.05067, 0.00257,     1125,       57,     1068
QL, 0.0572 , 0.00327,     2168,      124,     2044
QM, 0.07921, 0.00627,      505,       40,      465
QN, 0.05418, 0.00294,      849,       46,      803
QP, 0.04818, 0.00232,      851,       41,      810
QQ, 0.04488, 0.00201,     1114,       50,     1064
QR, 0.05523, 0.00305,     1014,       56,      958
QS, 0.05523, 0.00305,     1213,       67,     1146
QT, 0.06218, 0.00387,      981,       61,      920
QV, 0.07168, 0.00514,     1409,      101,     1308
QW, 0.07877, 0.0062 ,      292,       23,      269
QY, 0.0542 , 0.00294,      738,       40,      698
Q_, 0.04167, 0.00174,       96,        4,       92
RA, 0.07248, 0.00525,     1697,      123,     1574
RC, 0.07347, 0.0054 ,      490,       36,      454
RD, 0.07025, 0.00494,     1395,       98,     1297
RE, 0.07065, 0.00499,     1741,      123,     1618
RF, 0.06635, 0.0044 ,     1055,       70,      985
RG, 0.09629, 0.00927,     1724,      166,     1558
RH, 0.07105, 0.00505,      563,       40,      523
RI, 0.09888, 0.00978,     1517,      150,     1367
RK, 0.07223, 0.00522,     1426,      103,     1323
RL, 0.07226, 0.00522,     2588,      187,     2401
RM, 0.09533, 0.00909,      535,       51,      484
RN, 0.09564, 0.00915,     1077,      103,      974
RP, 0.07059, 0.00498,     1105,       78,     1027
RQ, 0.06594, 0.00435,     1016,       67,      949
RR, 0.08934, 0.00798,     1332,      119,     1213
RS, 0.08382, 0.00703,     1539,      129,     1410
RT, 0.08762, 0.00768,     1244,      109,     1135
RV, 0.07955, 0.00633,     1873,      149,     1724
RW, 0.07989, 0.00638,      363,       29,      334
RY, 0.09174, 0.00842,      981,       90,      891
R_, 0.04396, 0.00193,       91,        4,       87
SA, 0.05473, 0.003  ,     1882,      103,     1779
SC, 0.04598, 0.00211,      522,       24,      498
SD, 0.0509 , 0.00259,     1670,       85,     1585
SE, 0.04857, 0.00236,     1647,       80,     1567
SF, 0.07487, 0.0056 ,     1309,       98,     1211
SG, 0.04961, 0.00246,     2157,      107,     2050
SH, 0.05373, 0.00289,      670,       36,      634
SI, 0.07942, 0.00631,     1599,      127,     1472
SK, 0.0361 , 0.0013 ,     1579,       57,     1522
SL, 0.05267, 0.00277,     2791,      147,     2644
SM, 0.06373, 0.00406,      612,       39,      573
SN, 0.04184, 0.00175,     1219,       51,     1168
SP, 0.0346 , 0.0012 ,     1416,       49,     1367
SQ, 0.04167, 0.00174,     1152,       48,     1104
SR, 0.04071, 0.00166,     1400,       57,     1343
SS, 0.06679, 0.00446,     2111,      141,     1970
ST, 0.06065, 0.00368,     1484,       90,     1394
SV, 0.05418, 0.00294,     1938,      105,     1833
SW, 0.07568, 0.00573,      370,       28,      342
SY, 0.06598, 0.00435,     1061,       70,      991
S_, 0.0543 , 0.00295,      221,       12,      209
TA, 0.05266, 0.00277,     1595,       84,     1511
TC, 0.04902, 0.0024 ,      408,       20,      388
TD, 0.04634, 0.00215,     1381,       64,     1317
TE, 0.04183, 0.00175,     1506,       63,     1443
TF, 0.04919, 0.00242,     1118,       55,     1063
TG, 0.05376, 0.00289,     1767,       95,     1672
TH, 0.02994, 0.0009 ,      501,       15,      486
TI, 0.05376, 0.00289,     1544,       83,     1461
TK, 0.04937, 0.00244,     1438,       71,     1367
TL, 0.04889, 0.00239,     2475,      121,     2354
TM, 0.05242, 0.00275,      496,       26,      470
TN, 0.05197, 0.0027 ,     1039,       54,      985
TP, 0.0352 , 0.00124,     1250,       44,     1206
TQ, 0.04983, 0.00248,      903,       45,      858
TR, 0.06933, 0.00481,     1125,       78,     1047
TS, 0.06393, 0.00409,     1486,       95,     1391
TT, 0.07169, 0.00514,     1367,       98,     1269
TV, 0.04201, 0.00176,     1833,       77,     1756
TW, 0.05373, 0.00289,      335,       18,      317
TY, 0.06024, 0.00363,      913,       55,      858
T_, 0.1375 , 0.01891,       80,       11,       69
VA, 0.07098, 0.00504,     1761,      125,     1636
VC, 0.06098, 0.00372,      410,       25,      385
VD, 0.06348, 0.00403,     1591,      101,     1490
VE, 0.0573 , 0.00328,     1815,      104,     1711
VF, 0.074  , 0.00548,      946,       70,      876
VG, 0.07518, 0.00565,     1676,      126,     1550
VH, 0.06963, 0.00485,      517,       36,      481
VI, 0.06299, 0.00397,     1270,       80,     1190
VK, 0.06508, 0.00424,     1552,      101,     1451
VL, 0.06132, 0.00376,     2234,      137,     2097
VM, 0.07582, 0.00575,      488,       37,      451
VN, 0.05537, 0.00307,     1192,       66,     1126
VP, 0.05849, 0.00342,     1402,       82,     1320
VQ, 0.06273, 0.00394,     1068,       67,     1001
VR, 0.06928, 0.0048 ,     1299,       90,     1209
VS, 0.06364, 0.00405,     1650,      105,     1545
VT, 0.0651 , 0.00424,     1444,       94,     1350
VV, 0.06342, 0.00402,     1703,      108,     1595
VW, 0.10078, 0.01016,      258,       26,      232
VY, 0.08598, 0.00739,      756,       65,      691
V_, 0.05319, 0.00283,       94,        5,       89
WA, 0.1312 , 0.01721,      343,       45,      298
WC, 0.16346, 0.02672,      104,       17,       87
WD, 0.1352 , 0.01828,      392,       53,      339
WE, 0.13176, 0.01736,      425,       56,      369
WF, 0.1453 , 0.02111,      234,       34,      200
WG, 0.18978, 0.03602,      411,       78,      333
WH, 0.17424, 0.03036,      132,       23,      109
WI, 0.07468, 0.00558,      308,       23,      285
WK, 0.15193, 0.02308,      362,       55,      307
WL, 0.12445, 0.01549,      458,       57,      401
WM, 0.13821, 0.0191 ,      123,       17,      106
WN, 0.13141, 0.01727,      312,       41,      271
WP, 0.09864, 0.00973,      294,       29,      265
WQ, 0.1434 , 0.02056,      265,       38,      227
WR, 0.12   , 0.0144 ,      325,       39,      286
WS, 0.1688 , 0.02849,      391,       66,      325
WT, 0.13623, 0.01856,      345,       47,      298
WV, 0.15297, 0.0234 ,      353,       54,      299
WW, 0.18478, 0.03414,       92,       17,       75
WY, 0.17672, 0.03123,      232,       41,      191
W_, 0.15385, 0.02367,       13,        2,       11
YA, 0.10738, 0.01153,     1043,      112,      931
YC, 0.17232, 0.02969,      354,       61,      293
YD, 0.12591, 0.01585,     1096,      138,      958
YE, 0.10302, 0.01061,     1058,      109,      949
YF, 0.14224, 0.02023,      696,       99,      597
YG, 0.14996, 0.02249,     1187,      178,     1009
YH, 0.11429, 0.01306,      420,       48,      372
YI, 0.11945, 0.01427,      879,      105,      774
YK, 0.09172, 0.00841,     1014,       93,      921
YL, 0.12458, 0.01552,     1501,      187,     1314
YM, 0.12795, 0.01637,      297,       38,      259
YN, 0.12334, 0.01521,      827,      102,      725
YP, 0.12285, 0.01509,      757,       93,      664
YQ, 0.07692, 0.00592,      702,       54,      648
YR, 0.1205 , 0.01452,      888,      107,      781
YS, 0.10796, 0.01166,     1130,      122,     1008
YT, 0.13043, 0.01701,      920,      120,      800
YV, 0.11406, 0.01301,     1017,      116,      901
YW, 0.10593, 0.01122,      236,       25,      211
YY, 0.14617, 0.02137,      732,      107,      625
Y_, 0.04762, 0.00227,       42,        2,       40
