key, propensity, propensity^2, count, pos, neg
EH, 0.07916, 0.00627,      758,       60,      698
EI, 0.06128, 0.00376,     2105,      129,     1976
EK, 0.03683, 0.00136,     2661,       98,     2563
EL, 0.0537 , 0.00288,     3706,      199,     3507
EM, 0.04587, 0.0021 ,      872,       40,      832
EN, 0.04551, 0.00207,     1736,       79,     1657
EP, 0.05145, 0.00265,     1788,       92,     1696
EQ, 0.04427, 0.00196,     1536,       68,     1468
ER, 0.03814, 0.00145,     1914,       73,     1841
ES, 0.05158, 0.00266,     1997,      103,     1894
ET, 0.03989, 0.00159,     1780,       71,     1709
EV, 0.04665, 0.00218,     2615,      122,     2493
EW, 0.07765, 0.00603,      528,       41,      487
EY, 0.05538, 0.00307,     1300,       72,     1228
E_, 0.05172, 0.00268,      174,        9,      165
FA, 0.11092, 0.0123 ,     1136,      126,     1010
FC, 0.14759, 0.02178,      332,       49,      283
FD, 0.09855, 0.00971,     1238,      122,     1116
FE, 0.10747, 0.01155,     1191,      128,     1063
FF, 0.09769, 0.00954,      737,       72,      665
FG, 0.1242 , 0.01543,     1248,      155,     1093
FH, 0.12016, 0.01444,      491,       59,      432
FI, 0.09741, 0.00949,      965,       94,      871
FK, 0.12159, 0.01478,     1135,      138,      997
FL, 0.10613, 0.01126,     1517,      161,     1356
FM, 0.13429, 0.01803,      350,       47,      303
FN, 0.10243, 0.01049,      986,      101,      885
FP, 0.10209, 0.01042,      911,       93,      818
FQ, 0.08892, 0.00791,      776,       69,      707
FR, 0.08955, 0.00802,      938,       84,      854
FS, 0.09527, 0.00908,     1375,      131,     1244
FT, 0.0893 , 0.00797,     1075,       96,      979
FV, 0.10823, 0.01171,     1155,      125,     1030
FW, 0.09459, 0.00895,      222,       21,      201
FY, 0.13623, 0.01856,      690,       94,      596
F_, 0.125  , 0.01562,       56,        7,       49
GA, 0.0525 , 0.00276,     1962,      103,     1859
GC, 0.08897, 0.00792,      517,       46,      471
GD, 0.04038, 0.00163,     2105,       85,     2020
GE, 0.03864, 0.00149,     2122,       82,     2040
GF, 0.07798, 0.00608,     1167,       91,     1076
GG, 0.06808, 0.00464,     2027,      138,     1889
GH, 0.04832, 0.00233,      683,       33,      650
GI, 0.05812, 0.00338,     1428,       83,     1345
GK, 0.02958, 0.00087,     1961,       58,     1903
GL, 0.0554 , 0.00307,     2509,      139,     2370
GM, 0.07038, 0.00495,      611,       43,      568
GN, 0.04436, 0.00197,     1578,       70,     1508
GP, 0.02655, 0.00071,     1431,       38,     1393
GQ, 0.03822, 0.00146,     1282,       49,     1233
GR, 0.04956, 0.00246,     1594,       79,     1515
GS, 0.04708, 0.00222,     2315,      109,     2206
GT, 0.05206, 0.00271,     1844,       96,     1748
GV, 0.05515, 0.00304,     1777,       98,     1679
GW, 0.10462, 0.01095,      411,       43,      368
GY, 0.06721, 0.00452,     1101,       74,     1027
G_, 0.01288, 0.00017,      233,        3,      230
HA, 0.12568, 0.01579,      740,       93,      647
HC, 0.10227, 0.01046,      264,       27,      237
HD, 0.09744, 0.00949,      585,       57,      528
HE, 0.09447, 0.00892,      741,       70,      671
HF, 0.07666, 0.00588,      574,       44,      530
HG, 0.10996, 0.01209,      773,       85,      688
HH, 0.05345, 0.00286,      449,       24,      425
HI, 0.0929 , 0.00863,      732,       68,      664
HK, 0.08419, 0.00709,      677,       57,      620
HL, 0.06472, 0.00419,     1236,       80,     1156
HM, 0.07029, 0.00494,      313,       22,      291
HN, 0.08772, 0.00769,      513,       45,      468
HP, 0.06949, 0.00483,      590,       41,      549
HQ, 0.09736, 0.00948,      493,       48,      445
HR, 0.06119, 0.00374,      621,       38,      583
HS, 0.0971 , 0.00943,      793,       77,      716
HT, 0.11039, 0.01219,      616,       68,      548
HV, 0.09698, 0.0094 ,      794,       77,      717
HW, 0.14189, 0.02013,      148,       21,      127
HY, 0.09562, 0.00914,      502,       48,      454
H_, 0      , 0      ,       60,        0,       60
IA, 0.07653, 0.00586,     1555,      119,     1436
IC, 0.09186, 0.00844,      381,       35,      346
ID, 0.06811, 0.00464,     1615,      110,     1505
IE, 0.06735, 0.00454,     1648,      111,     1537
IF, 0.06821, 0.00465,      865,       59,      806
IG, 0.07984, 0.00637,     1478,      118,     1360
IH, 0.06506, 0.00423,      538,       35,      503
II, 0.07237, 0.00524,     1133,       82,     1051
IK, 0.06817, 0.00465,     1511,      103,     1408
IL, 0.08144, 0.00663,     1977,      161,     1816
IM, 0.08758, 0.00767,      491,       43,      448
IN, 0.0697 , 0.00486,     1320,       92,     1228
IP, 0.06444, 0.00415,     1257,       81,     1176
IQ, 0.06426, 0.00413,      996,       64,      932
IR, 0.06979, 0.00487,     1218,       85,     1133
IS, 0.08445, 0.00713,     1563,      132,     1431
IT, 0.07757, 0.00602,     1315,      102,     1213
IV, 0.05517, 0.00304,     1432,       79,     1353
IW, 0.07631, 0.00582,      249,       19,      230
IY, 0.09845, 0.00969,      772,       76,      696
I_, 0.05714, 0.00327,       70,        4,       66
KA, 0.05938, 0.00353,     2341,      139,     2202
KC, 0.05607, 0.00314,      535,       30,      505
KD, 0.03788, 0.00143,     2112,       80,     2032
KE, 0.04709, 0.00222,     2676,      126,     2550
KF, 0.07107, 0.00505,     1407,      100,     1307
KG, 0.04784, 0.00229,     2195,      105,     2090
KH, 0.05966, 0.00356,      704,       42,      662
KI, 0.05993, 0.00359,     2069,      124,     1945
KK, 0.05055, 0.00255,     2196,      111,     2085
KL, 0.05966, 0.00356,     3537,      211,     3326
KM, 0.0525 , 0.00276,      800,       42,      758
KN, 0.05793, 0.00336,     1588,       92,     1496
KP, 0.03355, 0.00113,     1401,       47,     1354
KQ, 0.04063, 0.00165,     1280,       52,     1228
KR, 0.04738, 0.00224,     1583,       75,     1508
KS, 0.05616, 0.00315,     1923,      108,     1815
KT, 0.04985, 0.00249,     1705,       85,     1620
KV, 0.05759, 0.00332,     2344,      135,     2209
KW, 0.06432, 0.00414,      482,       31,      451
KY, 0.04922, 0.00242,     1280,       63,     1217
K_, 0.02381, 0.00057,      168,        4,      164
LA, 0.06293, 0.00396,     2876,      181,     2695
LC, 0.10404, 0.01082,      644,       67,      577
LD, 0.06386, 0.00408,     2521,      161,     2360
LE, 0.06087, 0.00371,     2875,      175,     2700
LF, 0.0904 , 0.00817,     1438,      130,     1308
LG, 0.07379, 0.00545,     2507,      185,     2322
LH, 0.07198, 0.00518,      903,       65,      838
LI, 0.07337, 0.00538,     1990,      146,     1844
LK, 0.07087, 0.00502,     2695,      191,     2504
LL, 0.07137, 0.00509,     3559,      254,     3305
LM, 0.06559, 0.0043 ,      808,       53,      755
LN, 0.05724, 0.00328,     1852,      106,     1746
LP, 0.05221, 0.00273,     2145,      112,     2033
LQ, 0.05921, 0.00351,     1807,      107,     1700
LR, 0.06224, 0.00387,     2137,      133,     2004
LS, 0.06806, 0.00463,     2674,      182,     2492
LT, 0.06694, 0.00448,     2196,      147,     2049
LV, 0.07125, 0.00508,     2414,      172,     2242
LW, 0.04963, 0.00246,      403,       20,      383
LY, 0.07077, 0.00501,     1300,       92,     1208
L_, 0.04545, 0.00207,      154,        7,      147
MA, 0.08221, 0.00676,      742,       61,      681
MC, 0.10494, 0.01101,      162,       17,      145
MD, 0.07962, 0.00634,      628,       50,      578
ME, 0.07113, 0.00506,      717,       51,      666
MF, 0.10198, 0.0104 ,      353,       36,      317
MG, 0.09466, 0.00896,      655,       62,      593
MH, 0.07554, 0.00571,      278,       21,      257
MI, 0.11858, 0.01406,      506,       60,      446
MK, 0.06505, 0.00423,      661,       43,      618
ML, 0.09382, 0.0088 ,      874,       82,      792
MM, 0.15038, 0.02261,      266,       40,      226
MN, 0.10064, 0.01013,      467,       47,      420
MP, 0.09398, 0.00883,      415,       39,      376
MQ, 0.09628, 0.00927,      457,       44,      413
MR, 0.07789, 0.00607,      475,       37,      438
MS, 0.07879, 0.00621,      660,       52,      608
MT, 0.10442, 0.0109 ,      498,       52,      446
MV, 0.09587, 0.00919,      605,       58,      547
MW, 0.08333, 0.00694,      120,       10,      110
MY, 0.10963, 0.01202,      301,       33,      268
M_, 0.05   , 0.0025 ,      180,        9,      171
NA, 0.06626, 0.00439,     1479,       98,     1381
NC, 0.03981, 0.00159,      427,       17,      410
ND, 0.05152, 0.00265,     1320,       68,     1252
NE, 0.04498, 0.00202,     1712,       77,     1635
NF, 0.05467, 0.00299,     1134,       62,     1072
NG, 0.07653, 0.00586,     1751,      134,     1617
NH, 0.07544, 0.00569,      517,       39,      478
NI, 0.06687, 0.00447,     1630,      109,     1521
NK, 0.04604, 0.00212,     1542,       71,     1471
NL, 0.0616 , 0.00379,     2370,      146,     2224
NM, 0.06111, 0.00373,      540,       33,      507
NN, 0.05429, 0.00295,     1234,       67,     1167
NP, 0.05573, 0.00311,     1256,       70,     1186
NQ, 0.05414, 0.00293,      942,       51,      891
NR, 0.0733 , 0.00537,     1146,       84,     1062
NS, 0.06755, 0.00456,     1436,       97,     1339
NT, 0.06598, 0.00435,     1258,       83,     1175
NV, 0.07173, 0.00515,     1645,      118,     1527
NW, 0.0618 , 0.00382,      356,       22,      334
NY, 0.07638, 0.00583,      995,       76,      919
N_, 0.03846, 0.00148,      104,        4,      100
PA, 0.03914, 0.00153,     1482,       58,     1424
PC, 0.04464, 0.00199,      448,       20,      428
PD, 0.03609, 0.0013 ,     1607,       58,     1549
PE, 0.03395, 0.00115,     1738,       59,     1679
PF, 0.06701, 0.00449,      970,       65,      905
PG, 0.04192, 0.00176,     1503,       63,     1440
PH, 0.02827, 0.0008 ,      566,       16,      550
PI, 0.05552, 0.00308,     1405,       78,     1327
PK, 0.03441, 0.00118,     1337,       46,     1291
PL, 0.04244, 0.0018 ,     2309,       98,     2211
PM, 0.06961, 0.00484,      431,       30,      401
PN, 0.0351 , 0.00123,     1225,       43,     1182
PP, 0.0308 , 0.00095,     1331,       41,     1290
PQ, 0.02796, 0.00078,      930,       26,      904
PR, 0.04778, 0.00228,     1172,       56,     1116
PS, 0.04042, 0.00163,     1608,       65,     1543
PT, 0.04364, 0.0019 ,     1352,       59,     1293
PV, 0.05101, 0.0026 ,     1725,       88,     1637
PW, 0.05937, 0.00353,      320,       19,      301
PY, 0.04994, 0.00249,      821,       41,      780
P_, 0.0473 , 0.00224,      148,        7,      141
QA, 0.06903, 0.00476,     1666,      115,     1551
QC, 0.09409, 0.00885,      457,       43,      414
QD, 0.05993, 0.00359,     1168,       70,     1098
QE, 0.05315, 0.00282,     1524,       81,     1443
QF, 0.04863, 0.00236,      946,       46,      900
QG, 0.0608 , 0.0037 ,     1431,       87,     1344
QH, 0.08184, 0.0067 ,      501,       41,      460
QI, 0.06823, 0.00466,     1319,       90,     1229
QK, 0.05024, 0.00252,     1254,       63,     1191
QL, 0.05875, 0.00345,     2400,      141,     2259
QM, 0.07871, 0.0062 ,      559,       44,      515
QN, 0.05538, 0.00307,      957,       53,      904
QP, 0.04777, 0.00228,      963,       46,      917
QQ, 0.04417, 0.00195,     1200,       53,     1147
QR, 0.05506, 0.00303,     1126,       62,     1064
QS, 0.05678, 0.00322,     1356,       77,     1279
QT, 0.0655 , 0.00429,     1084,       71,     1013
QV, 0.06969, 0.00486,     1564,      109,     1455
QW, 0.08182, 0.00669,      330,       27,      303
QY, 0.05315, 0.00283,      809,       43,      766
Q_, 0.03704, 0.00137,      108,        4,      104
RA, 0.07627, 0.00582,     1875,      143,     1732
RC, 0.0805 , 0.00648,      559,       45,      514
RD, 0.07075, 0.005  ,     1569,      111,     1458
RE, 0.07169, 0.00514,     1925,      138,     1787
RF, 0.06564, 0.00431,     1173,       77,     1096
RG, 0.09768, 0.00954,     1894,      185,     1709
RH, 0.06481, 0.0042 ,      648,       42,      606
RI, 0.09412, 0.00886,     1700,      160,     1540
RK, 0.0722 , 0.00521,     1579,      114,     1465
RL, 0.07158, 0.00512,     2906,      208,     2698
RM, 0.09651, 0.00931,      601,       58,      543
RN, 0.10276, 0.01056,     1197,      123,     1074
RP, 0.06813, 0.00464,     1233,       84,     1149
RQ, 0.06549, 0.00429,     1130,       74,     1056
RR, 0.08339, 0.00695,     1511,      126,     1385
RS, 0.08466, 0.00717,     1701,      144,     1557
RT, 0.08569, 0.00734,     1377,      118,     1259
RV, 0.0795 , 0.00632,     2063,      164,     1899
RW, 0.0806 , 0.0065 ,      397,       32,      365
RY, 0.09302, 0.00865,     1118,      104,     1014
R_, 0.03846, 0.00148,      104,        4,      100
SA, 0.05641, 0.00318,     2092,      118,     1974
SC, 0.05172, 0.00268,      580,       30,      550
SD, 0.05008, 0.00251,     1877,       94,     1783
SE, 0.05064, 0.00256,     1876,       95,     1781
SF, 0.07569, 0.00573,     1493,      113,     1380
SG, 0.0474 , 0.00225,     2405,      114,     2291
SH, 0.05474, 0.003  ,      749,       41,      708
SI, 0.07824, 0.00612,     1815,      142,     1673
SK, 0.03623, 0.00131,     1794,       65,     1729
SL, 0.05278, 0.00279,     3164,      167,     2997
SM, 0.06268, 0.00393,      702,       44,      658
SN, 0.04658, 0.00217,     1374,       64,     1310
SP, 0.03468, 0.0012 ,     1586,       55,     1531
SQ, 0.04405, 0.00194,     1294,       57,     1237
SR, 0.04137, 0.00171,     1547,       64,     1483
SS, 0.06661, 0.00444,     2357,      157,     2200
ST, 0.06201, 0.00385,     1661,      103,     1558
SV, 0.05214, 0.00272,     2148,      112,     2036
SW, 0.07243, 0.00525,      428,       31,      397
SY, 0.06633, 0.0044 ,     1206,       80,     1126
S_, 0.04878, 0.00238,      246,       12,      234
TA, 0.05329, 0.00284,     1764,       94,     1670
TC, 0.05844, 0.00342,      462,       27,      435
TD, 0.04505, 0.00203,     1554,       70,     1484
TE, 0.04361, 0.0019 ,     1674,       73,     1601
TF, 0.04841, 0.00234,     1260,       61,     1199
TG, 0.05466, 0.00299,     1976,      108,     1868
TH, 0.03717, 0.00138,      565,       21,      544
TI, 0.05334, 0.00285,     1706,       91,     1615
TK, 0.04828, 0.00233,     1595,       77,     1518
TL, 0.04922, 0.00242,     2743,      135,     2608
TM, 0.05506, 0.00303,      563,       31,      532
TN, 0.05281, 0.00279,     1193,       63,     1130
TP, 0.0359 , 0.00129,     1365,       49,     1316
TQ, 0.05274, 0.00278,     1005,       53,      952
TR, 0.0672 , 0.00452,     1250,       84,     1166
TS, 0.06511, 0.00424,     1674,      109,     1565
TT, 0.07919, 0.00627,     1490,      118,     1372
TV, 0.04373, 0.00191,     2058,       90,     1968
TW, 0.05291, 0.0028 ,      378,       20,      358
TY, 0.06022, 0.00363,     1013,       61,      952
T_, 0.11957, 0.0143 ,       92,       11,       81
VA, 0.0722 , 0.00521,     1953,      141,     1812
VC, 0.06197, 0.00384,      468,       29,      439
VD, 0.06212, 0.00386,     1787,      111,     1676
VE, 0.05988, 0.00359,     2054,      123,     1931
VF, 0.07376, 0.00544,     1071,       79,      992
VG, 0.07489, 0.00561,     1856,      139,     1717
VH, 0.06961, 0.00485,      589,       41,      548
VI, 0.06168, 0.0038 ,     1443,       89,     1354
VK, 0.06221, 0.00387,     1752,      109,     1643
VL, 0.0612 , 0.00375,     2500,      153,     2347
VM, 0.07224, 0.00522,      526,       38,      488
VN, 0.05689, 0.00324,     1336,       76,     1260
VP, 0.05852, 0.00342,     1555,       91,     1464
VQ, 0.06419, 0.00412,     1184,       76,     1108
VR, 0.06901, 0.00476,     1420,       98,     1322
VS, 0.06332, 0.00401,     1832,      116,     1716
VT, 0.06499, 0.00422,     1631,      106,     1525
VV, 0.06366, 0.00405,     1948,      124,     1824
VW, 0.10299, 0.01061,      301,       31,      270
VY, 0.08273, 0.00684,      834,       69,      765
V_, 0.05   , 0.0025 ,      100,        5,       95
WA, 0.12658, 0.01602,      395,       50,      345
WC, 0.15833, 0.02507,      120,       19,      101
WD, 0.13636, 0.0186 ,      440,       60,      380
WE, 0.13235, 0.01752,      476,       63,      413
WF, 0.13688, 0.01874,      263,       36,      227
WG, 0.19409, 0.03767,      474,       92,      382
WH, 0.16   , 0.0256 ,      150,       24,      126
WI, 0.07647, 0.00585,      340,       26,      314
WK, 0.14634, 0.02142,      410,       60,      350
WL, 0.12092, 0.01462,      521,       63,      458
WM, 0.13287, 0.01765,      143,       19,      124
WN, 0.13218, 0.01747,      348,       46,      302
WP, 0.10092, 0.01018,      327,       33,      294
WQ, 0.15385, 0.02367,      299,       46,      253
WR, 0.12079, 0.01459,      356,       43,      313
WS, 0.16331, 0.02667,      447,       73,      374
WT, 0.1366 , 0.01866,      388,       53,      335
WV, 0.15479, 0.02396,      407,       63,      344
WW, 0.20755, 0.04308,      106,       22,       84
WY, 0.1749 , 0.03059,      263,       46,      217
W_, 0.2    , 0.04   ,       15,        3,       12
YA, 0.10757, 0.01157,     1162,      125,     1037
YC, 0.17092, 0.02921,      392,       67,      325
YD, 0.1251 , 0.01565,     1247,      156,     1091
YE, 0.10042, 0.01008,     1195,      120,     1075
YF, 0.13933, 0.01941,      811,      113,      698
YG, 0.14831, 0.022  ,     1335,      198,     1137
YH, 0.11588, 0.01343,      466,       54,      412
YI, 0.12011, 0.01443,     1049,      126,      923
YK, 0.09434, 0.0089 ,     1166,      110,     1056
YL, 0.12552, 0.01575,     1689,      212,     1477
YM, 0.12429, 0.01545,      354,       44,      310
YN, 0.11753, 0.01381,      970,      114,      856
YP, 0.11799, 0.01392,      856,      101,      755
YQ, 0.08508, 0.00724,      764,       65,      699
YR, 0.11713, 0.01372,     1016,      119,      897
YS, 0.11094, 0.01231,     1289,      143,     1146
YT, 0.1295 , 0.01677,     1027,      133,      894
YV, 0.10983, 0.01206,     1129,      124,     1005
YW, 0.1037 , 0.01075,      270,       28,      242
YY, 0.14145, 0.02001,      813,      115,      698
Y_, 0.0625 , 0.00391,       48,        3,       45
